image_name,label,label_test_0,label_tta_0,label_tmix_0,label_test_1,label_tta_1,label_tmix_1,label_test_2,label_tta_2,label_tmix_2,label_test_3,label_tta_3,label_tmix_3,label_test_4,label_tta_4,label_tmix_4
2203.png,0.051497143,0.046403285,0.046289593,0.046289593,0.052146345,0.052067872,0.052067872,0.052173033,0.052089244,0.052089244,0.055344563,0.05423286,0.05423286,0.053934183,0.052806128,0.052806128
2204.png,0.7840628,0.96725035,0.9603338,0.96725035,0.95511764,0.94676685,0.95511764,0.12331998,0.11210511,0.11210511,0.95451206,0.94027203,0.95451206,0.91081184,0.93132883,0.93132883
2205.png,0.04562027,0.047563042,0.048784398,0.047563042,0.0434994,0.04577369,0.0434994,0.037476905,0.03881573,0.037476905,0.048517648,0.048911873,0.048517648,0.05505839,0.051044345,0.051044345
2206.png,0.9405473,0.94421816,0.93947446,0.94421816,0.95438206,0.9535777,0.95438206,0.92141974,0.9137271,0.92141974,0.94697994,0.945802,0.94697994,0.9334578,0.9357366,0.9357366
2207.png,0.92130166,0.86866874,0.89164436,0.89164436,0.941654,0.9329796,0.941654,0.9410652,0.9327131,0.9410652,0.90668905,0.8920458,0.90668905,0.9254556,0.52189606,0.9254556
2208.png,0.9228021,0.9449067,0.94803834,0.94803834,0.95459634,0.95268166,0.95459634,0.8156404,0.84270364,0.84270364,0.92041117,0.921635,0.921635,0.9431781,0.94703716,0.94703716
2209.png,0.25291276,0.17364508,0.353536,0.17364508,0.45311782,0.31960258,0.31960258,0.20246887,0.2295307,0.20246887,0.21081764,0.28545,0.21081764,0.3580297,0.57158023,0.3580297
2210.png,0.95364666,0.95878154,0.9472923,0.95878154,0.9487851,0.94860125,0.9487851,0.94738287,0.94469273,0.94738287,0.9497464,0.945276,0.9497464,0.96353734,0.9193678,0.96353734
2211.png,0.101704106,0.089209475,0.30626988,0.089209475,0.1279782,0.18049967,0.1279782,0.1882853,0.17362875,0.17362875,0.045965344,0.048977956,0.045965344,0.071738794,0.080533125,0.071738794
2212.png,0.50520575,0.7540553,0.7249146,0.7540553,0.9558821,0.952332,0.9558821,0.035000682,0.0455149,0.035000682,0.6863173,0.65981394,0.6863173,0.13889524,0.094773345,0.094773345
2213.png,0.77218455,0.95618486,0.9519543,0.95618486,0.95410085,0.95275927,0.95410085,0.056729,0.06608323,0.056729,0.9460583,0.9469016,0.9469016,0.9462146,0.9470066,0.9470066
2214.png,0.9124689,0.8945324,0.8770834,0.8945324,0.8482119,0.7280115,0.8482119,0.9405496,0.9328244,0.9405496,0.93847346,0.9315407,0.93847346,0.94057715,0.9379334,0.94057715
2215.png,0.37180027,0.22605991,0.2167474,0.2167474,0.77534926,0.8112028,0.8112028,0.084570095,0.0856138,0.084570095,0.69971704,0.6767873,0.69971704,0.046764076,0.054411974,0.046764076
2216.png,0.95763606,0.9688502,0.96063733,0.9688502,0.958254,0.9606866,0.9606866,0.95301807,0.9490785,0.95301807,0.9573318,0.9523531,0.9573318,0.9482936,0.94500816,0.9482936
2217.png,0.045149826,0.045077067,0.044301525,0.044301525,0.04498938,0.043282732,0.043282732,0.04978244,0.047963645,0.047963645,0.045348134,0.044799335,0.044799335,0.046249498,0.045401905,0.045401905
2218.png,0.94104844,0.93682706,0.9381759,0.9381759,0.9431734,0.94427514,0.94427514,0.9507649,0.9508903,0.9508903,0.92676234,0.91357625,0.92676234,0.94160473,0.9451387,0.9451387
2219.png,0.3162467,0.13816667,0.12942232,0.12942232,0.9207804,0.93011576,0.93011576,0.18639569,0.37719175,0.18639569,0.09978652,0.11814821,0.09978652,0.23551317,0.23714031,0.23551317
2220.png,0.3863003,0.07706477,0.12081747,0.07706477,0.9181709,0.87749064,0.9181709,0.5332118,0.432018,0.432018,0.29084727,0.5955643,0.29084727,0.21340045,0.43775344,0.21340045
2221.png,0.7274707,0.43272895,0.47799763,0.43272895,0.94716203,0.94515866,0.94716203,0.9207697,0.92285806,0.92285806,0.8777144,0.8445949,0.8777144,0.45689,0.49484065,0.45689
2222.png,0.050237633,0.06305622,0.060157746,0.060157746,0.044195525,0.044818826,0.044195525,0.050661765,0.05187813,0.050661765,0.05430654,0.054827623,0.05430654,0.041866582,0.04431591,0.041866582
2223.png,0.8797971,0.94912297,0.9523106,0.9523106,0.95718294,0.95785874,0.95785874,0.96796316,0.96875036,0.96875036,0.9247499,0.9200629,0.9247499,0.59531593,0.5278843,0.59531593
2224.png,0.91065437,0.87841105,0.8681698,0.87841105,0.95023125,0.95054996,0.95054996,0.9187987,0.9117382,0.9187987,0.89008075,0.88376004,0.89008075,0.9154313,0.88791215,0.9154313
2225.png,0.043309547,0.04727147,0.04900666,0.04727147,0.041301373,0.042353496,0.041301373,0.049428135,0.05105196,0.049428135,0.039769933,0.040104434,0.039769933,0.03877683,0.041134086,0.03877683
2226.png,0.3387797,0.13239078,0.33416665,0.13239078,0.08129415,0.18420565,0.08129415,0.51665974,0.56463045,0.56463045,0.7834305,0.7744786,0.7834305,0.13215256,0.29244664,0.13215256
2227.png,0.19578607,0.39753595,0.3934502,0.3934502,0.16000178,0.15848298,0.15848298,0.053806648,0.08984691,0.053806648,0.58055514,0.3167649,0.3167649,0.0564256,0.06645976,0.0564256
2228.png,0.055113215,0.08845559,0.08608207,0.08608207,0.05127548,0.052470088,0.05127548,0.051844373,0.06048679,0.051844373,0.041551195,0.046879802,0.041551195,0.04487695,0.044812948,0.044812948
2229.png,0.9485041,0.9514162,0.9487431,0.9514162,0.95468926,0.9578894,0.9578894,0.94532937,0.9326388,0.94532937,0.93883634,0.9380716,0.93883634,0.949049,0.9449244,0.949049
2230.png,0.86683846,0.89048135,0.9160045,0.9160045,0.90553164,0.9039678,0.90553164,0.7118108,0.60979843,0.7118108,0.92505014,0.88652414,0.92505014,0.835399,0.8757952,0.8757952
2231.png,0.35299438,0.746225,0.7419219,0.746225,0.15311386,0.14422914,0.14422914,0.065162666,0.23783584,0.065162666,0.12084069,0.11995195,0.11995195,0.68940324,0.48702645,0.68940324
2232.png,0.84535754,0.9540968,0.9554889,0.9554889,0.620021,0.6545216,0.6545216,0.9135747,0.89378524,0.9135747,0.79564667,0.7417309,0.79564667,0.9075556,0.8696279,0.9075556
2233.png,0.55558956,0.94028133,0.936099,0.94028133,0.9365365,0.89812773,0.9365365,0.048079643,0.04831969,0.048079643,0.27556252,0.5498053,0.27556252,0.5774878,0.50238746,0.5774878
2234.png,0.364616,0.13493374,0.14484914,0.13493374,0.5194466,0.62030447,0.62030447,0.8308089,0.6289567,0.8308089,0.20244582,0.23892443,0.20244582,0.034587115,0.034615953,0.034587115
2235.png,0.9415246,0.9652996,0.96551657,0.96551657,0.89473885,0.8880711,0.89473885,0.9411365,0.9412724,0.9412724,0.9463866,0.9448288,0.9463866,0.95450944,0.95970863,0.95970863
2236.png,0.92343235,0.9223156,0.90662277,0.9223156,0.87329274,0.8859345,0.8859345,0.9214605,0.9277682,0.9277682,0.9375114,0.9326401,0.9375114,0.94363195,0.9029883,0.94363195
2237.png,0.89307165,0.9526421,0.9498282,0.9526421,0.94589174,0.94775563,0.94775563,0.94354546,0.9359926,0.94354546,0.9154145,0.9157061,0.9157061,0.70570916,0.6584479,0.70570916
2238.png,0.7539753,0.9316489,0.9155706,0.9316489,0.948002,0.840682,0.948002,0.90627426,0.75690126,0.90627426,0.8060796,0.81438375,0.81438375,0.16956756,0.174527,0.16956756
2239.png,0.8707169,0.8178819,0.8104271,0.8178819,0.89695495,0.9132808,0.9132808,0.9276168,0.93075436,0.93075436,0.69788504,0.7342657,0.7342657,0.95740235,0.934468,0.95740235
2240.png,0.04581701,0.034295063,0.038305108,0.034295063,0.051412232,0.054119352,0.051412232,0.05149516,0.054391,0.05149516,0.043215647,0.04585192,0.043215647,0.048666935,0.06039593,0.048666935
2241.png,0.061190087,0.08528776,0.1033479,0.08528776,0.064277254,0.06369663,0.06369663,0.04853078,0.050115757,0.04853078,0.047366776,0.059176207,0.047366776,0.06106851,0.06412939,0.06106851
2242.png,0.05349926,0.04944732,0.05046739,0.04944732,0.07159383,0.071300074,0.071300074,0.050945487,0.050617218,0.050617218,0.04431762,0.044375923,0.04431762,0.05181408,0.055515938,0.05181408
2243.png,0.91963196,0.84556216,0.8219003,0.84556216,0.94563705,0.9266914,0.94563705,0.9377574,0.933909,0.9377574,0.93307173,0.930853,0.93307173,0.93613154,0.9128667,0.93613154
2244.png,0.94585,0.9574855,0.9574151,0.9574855,0.94969815,0.9292163,0.94969815,0.9362978,0.9283374,0.9362978,0.93672675,0.93797165,0.93797165,0.947797,0.9291256,0.947797
2245.png,0.079952165,0.12178815,0.14263637,0.12178815,0.2531483,0.11064901,0.11064901,0.057965837,0.050774507,0.050774507,0.09661438,0.07419321,0.07419321,0.042355943,0.044309553,0.042355943
2246.png,0.3734026,0.48474875,0.48579246,0.48474875,0.24420637,0.21208556,0.21208556,0.84971994,0.8370975,0.84971994,0.3935449,0.21917425,0.21917425,0.11022167,0.10128441,0.10128441
2247.png,0.934049,0.9535921,0.95213467,0.9535921,0.95143926,0.9498512,0.95143926,0.7965007,0.8645176,0.8645176,0.9482664,0.94710827,0.9482664,0.95109797,0.9524299,0.9524299
2248.png,0.0558245,0.05996055,0.07737113,0.05996055,0.0676733,0.075348556,0.0676733,0.050418735,0.049102794,0.049102794,0.041327223,0.044688445,0.041327223,0.061058633,0.08691821,0.061058633
2249.png,0.5889822,0.93052536,0.90656567,0.93052536,0.09805372,0.13518918,0.09805372,0.8845818,0.85845137,0.8845818,0.9311494,0.92645264,0.9311494,0.10060069,0.25166157,0.10060069
2250.png,0.87801856,0.8939885,0.63190585,0.8939885,0.9536584,0.9396573,0.9536584,0.6920079,0.5720704,0.6920079,0.9412336,0.9211543,0.9412336,0.9092044,0.90188974,0.9092044
2251.png,0.858895,0.9539344,0.941303,0.9539344,0.70914173,0.6953019,0.70914173,0.7565319,0.60739434,0.7565319,0.9316362,0.7470476,0.9316362,0.9432307,0.93182683,0.9432307
2252.png,0.9108492,0.92867583,0.9305017,0.9305017,0.9496541,0.94493866,0.9496541,0.78147906,0.8797426,0.8797426,0.9047628,0.90793467,0.90793467,0.88641274,0.8801249,0.88641274
2253.png,0.92133045,0.9563695,0.954523,0.9563695,0.9534198,0.94144803,0.9534198,0.7925289,0.810889,0.810889,0.93723977,0.9384874,0.9384874,0.94719166,0.94748664,0.94748664
2254.png,0.4325533,0.073359,0.092445716,0.073359,0.9614262,0.93423665,0.9614262,0.14894061,0.3266169,0.14894061,0.21795757,0.244568,0.21795757,0.761083,0.726693,0.761083
2255.png,0.9458846,0.9337036,0.9422456,0.9422456,0.95651394,0.9545859,0.95651394,0.9451094,0.9498011,0.9498011,0.9452023,0.9444073,0.9452023,0.9289889,0.93566006,0.93566006
2256.png,0.46262306,0.7598067,0.70856225,0.7598067,0.06952868,0.10669037,0.06952868,0.44928926,0.44781214,0.44781214,0.82666785,0.87337244,0.87337244,0.16259556,0.20259023,0.16259556
2257.png,0.6674808,0.7659124,0.6358136,0.7659124,0.73318493,0.5964088,0.73318493,0.49871662,0.49334502,0.49334502,0.42527258,0.4274447,0.42527258,0.90858126,0.91968924,0.91968924
2258.png,0.9419115,0.939051,0.9419132,0.9419132,0.9533049,0.9536329,0.9536329,0.92145544,0.921736,0.921736,0.9437102,0.93773174,0.9437102,0.9485649,0.9469093,0.9485649
2259.png,0.9490553,0.9533782,0.94837916,0.9533782,0.9592508,0.9572789,0.9592508,0.94739234,0.94624805,0.94739234,0.95032173,0.94675136,0.95032173,0.93205214,0.93493354,0.93493354
2260.png,0.7114791,0.9242972,0.9237675,0.9242972,0.9074131,0.8963281,0.9074131,0.24457079,0.36247304,0.24457079,0.7388934,0.7439334,0.7439334,0.73718125,0.7153497,0.73718125
2261.png,0.928469,0.8928349,0.90863615,0.90863615,0.95143354,0.92980784,0.95143354,0.93128324,0.92577547,0.93128324,0.9501176,0.93779886,0.9501176,0.90087426,0.8116327,0.90087426
2262.png,0.74161,0.94582695,0.9464485,0.9464485,0.8611411,0.8027493,0.8611411,0.060349364,0.07921596,0.060349364,0.89026374,0.8608743,0.89026374,0.9498475,0.91916925,0.9498475
2263.png,0.26380935,0.122048825,0.23278679,0.122048825,0.10703566,0.09691899,0.09691899,0.11385971,0.21305422,0.11385971,0.94328225,0.9082986,0.94328225,0.04293693,0.28477037,0.04293693
2264.png,0.07900984,0.069387786,0.07319475,0.069387786,0.1792162,0.18164793,0.1792162,0.052296124,0.049768128,0.049768128,0.046285503,0.05362766,0.046285503,0.050391555,0.055346202,0.050391555
2265.png,0.20382407,0.21594687,0.2405027,0.21594687,0.08447719,0.106298365,0.08447719,0.053678855,0.05423925,0.053678855,0.3891433,0.44218796,0.3891433,0.2925141,0.27587414,0.27587414
2266.png,0.94131535,0.9573048,0.95051825,0.9573048,0.95098597,0.9483326,0.95098597,0.9511618,0.9040085,0.9511618,0.91252273,0.9136424,0.9136424,0.9334821,0.9060706,0.9334821
2267.png,0.7041875,0.6577499,0.578905,0.6577499,0.93460566,0.9247244,0.93460566,0.751406,0.74252766,0.751406,0.42539546,0.4126094,0.4126094,0.76456684,0.31021708,0.76456684
2268.png,0.05866505,0.0675099,0.06729558,0.06729558,0.073762536,0.06649785,0.06649785,0.047204047,0.048317738,0.047204047,0.055870865,0.05632547,0.055870865,0.056456916,0.058895707,0.056456916
2269.png,0.78665036,0.8157305,0.7567648,0.8157305,0.9381687,0.8672478,0.9381687,0.41104645,0.44760966,0.41104645,0.85003287,0.8514038,0.8514038,0.9169024,0.90627974,0.9169024
2270.png,0.93295735,0.9538462,0.9552332,0.9552332,0.9553627,0.95127386,0.9553627,0.78646016,0.855515,0.855515,0.93695074,0.94608516,0.94608516,0.9525907,0.9502039,0.9525907
2271.png,0.9344448,0.92791575,0.9116231,0.92791575,0.9535592,0.9524804,0.9535592,0.9036352,0.8398982,0.9036352,0.9377407,0.93277854,0.9377407,0.9493735,0.9489277,0.9493735
2272.png,0.34913456,0.26649025,0.256026,0.256026,0.5800741,0.6367165,0.6367165,0.04947727,0.054217048,0.04947727,0.6172107,0.55498016,0.6172107,0.18624237,0.19747101,0.18624237
2273.png,0.41401345,0.9252871,0.9360794,0.9360794,0.7772114,0.6446775,0.7772114,0.07662109,0.16056861,0.07662109,0.08302598,0.24734463,0.08302598,0.19712944,0.21922569,0.19712944
2274.png,0.5933898,0.84309405,0.82412356,0.84309405,0.9675903,0.95789474,0.9675903,0.112233244,0.15293731,0.112233244,0.93154216,0.915378,0.93154216,0.11945364,0.11248933,0.11248933
2275.png,0.828715,0.90709776,0.7296188,0.90709776,0.58992505,0.43880922,0.58992505,0.9449673,0.9331624,0.9449673,0.94496477,0.92298394,0.94496477,0.7566205,0.7436612,0.7566205
2276.png,0.93029803,0.9584472,0.94919705,0.9584472,0.8928955,0.903514,0.903514,0.9059181,0.70918286,0.9059181,0.9363554,0.9268465,0.9363554,0.9472552,0.9186962,0.9472552
2277.png,0.9113537,0.9507796,0.9448835,0.9507796,0.9498939,0.95070076,0.95070076,0.9425127,0.82700586,0.9425127,0.937303,0.9366923,0.937303,0.5972953,0.775472,0.775472
2278.png,0.92385274,0.9521412,0.9526036,0.9526036,0.83387405,0.8308131,0.83387405,0.9344314,0.9389294,0.9389294,0.9445269,0.94372517,0.9445269,0.9486007,0.94932973,0.94932973
2279.png,0.16203178,0.053479336,0.056246396,0.053479336,0.30411655,0.38354942,0.30411655,0.03765313,0.037495185,0.037495185,0.54147315,0.35959998,0.35959998,0.055467863,0.06449875,0.055467863
2280.png,0.6778083,0.60593396,0.70025176,0.70025176,0.9426078,0.8468633,0.9426078,0.7480477,0.24986793,0.24986793,0.43698078,0.64394444,0.64394444,0.7297495,0.8523694,0.8523694
2281.png,0.867591,0.8258402,0.7723731,0.8258402,0.7134938,0.8176801,0.8176801,0.8980395,0.8065985,0.8980395,0.9215879,0.91342735,0.9215879,0.8737615,0.87480706,0.87480706
2282.png,0.116343394,0.11945876,0.177657,0.11945876,0.09590854,0.18192276,0.09590854,0.044536278,0.049691964,0.044536278,0.054486074,0.05908871,0.054486074,0.26732734,0.3029238,0.26732734
2283.png,0.20941997,0.26572722,0.3935784,0.26572722,0.05207768,0.083352156,0.05207768,0.23132758,0.24903724,0.23132758,0.16104431,0.19241783,0.16104431,0.37996837,0.336923,0.336923
2284.png,0.82395685,0.8694938,0.88196826,0.88196826,0.94473565,0.9195346,0.94473565,0.94503725,0.9404942,0.94503725,0.9141252,0.8285085,0.9141252,0.51367337,0.4339178,0.4339178
2285.png,0.61745614,0.5755161,0.75541496,0.75541496,0.8742751,0.88498163,0.88498163,0.534803,0.41689318,0.41689318,0.77034295,0.7441511,0.77034295,0.31862783,0.25964773,0.25964773
2286.png,0.92637885,0.9200951,0.92420083,0.92420083,0.94561285,0.9429945,0.94561285,0.9244915,0.9206585,0.9244915,0.92674196,0.9212814,0.92674196,0.9108465,0.85069203,0.9108465
2287.png,0.047221,0.045512125,0.044380937,0.044380937,0.044622917,0.0504919,0.044622917,0.04870787,0.050138734,0.04870787,0.05231106,0.052072722,0.052072722,0.046320572,0.04749537,0.046320572
2288.png,0.7256653,0.79897153,0.8215742,0.8215742,0.8718805,0.5973872,0.8718805,0.95122856,0.9319403,0.95122856,0.1694336,0.16071421,0.16071421,0.8229288,0.7886955,0.8229288
2289.png,0.9183248,0.95300496,0.9405294,0.95300496,0.9435805,0.8475031,0.9435805,0.9457324,0.94500923,0.9457324,0.89115083,0.7882766,0.89115083,0.8434266,0.85815555,0.85815555
2290.png,0.31766546,0.2663701,0.39287195,0.2663701,0.7634877,0.7853738,0.7853738,0.07903417,0.124614775,0.07903417,0.041964374,0.09524709,0.041964374,0.44939783,0.41558483,0.41558483
2291.png,0.8870355,0.9514804,0.9519655,0.9519655,0.94863904,0.9502995,0.9502995,0.7183694,0.73326224,0.73326224,0.95552593,0.9514111,0.95552593,0.844124,0.5092258,0.844124
2292.png,0.44416586,0.1115801,0.2961351,0.1115801,0.6187785,0.62708557,0.62708557,0.07180879,0.17466271,0.07180879,0.3870288,0.671023,0.671023,0.73933166,0.65923715,0.73933166
2293.png,0.37166497,0.67641073,0.5717212,0.67641073,0.33158278,0.5224528,0.33158278,0.069198355,0.25147638,0.069198355,0.6621062,0.67795265,0.67795265,0.10318045,0.15077062,0.10318045
2294.png,0.054051302,0.04991717,0.049771555,0.049771555,0.0647408,0.062430892,0.062430892,0.044989474,0.045483537,0.044989474,0.040784568,0.04436232,0.040784568,0.072280034,0.07524409,0.072280034
2295.png,0.75887924,0.83606064,0.85106075,0.85106075,0.69219613,0.7374214,0.7374214,0.8725985,0.524946,0.8725985,0.46949333,0.5202401,0.46949333,0.83119494,0.86382216,0.86382216
2296.png,0.8596202,0.7158989,0.33222228,0.7158989,0.96146214,0.96170396,0.96170396,0.9463524,0.93380654,0.9463524,0.9543588,0.9413277,0.9543588,0.7197869,0.6533341,0.7197869
2297.png,0.14493157,0.29204968,0.2247694,0.2247694,0.07274989,0.07131798,0.07131798,0.31286284,0.34858942,0.31286284,0.05657817,0.05444093,0.05444093,0.0679507,0.061266672,0.061266672
2298.png,0.45518976,0.1651928,0.34094748,0.1651928,0.7282949,0.8309244,0.8309244,0.357882,0.4789245,0.357882,0.89342904,0.8399176,0.89342904,0.02852067,0.041951187,0.02852067
2299.png,0.7893185,0.94209117,0.94400376,0.94400376,0.94860595,0.9447518,0.94860595,0.18604887,0.16315287,0.16315287,0.9581245,0.9546765,0.9581245,0.93270564,0.9192044,0.93270564
2300.png,0.8372582,0.93272525,0.91775006,0.93272525,0.88350725,0.8184425,0.88350725,0.90662974,0.8560239,0.90662974,0.8525722,0.845091,0.8525722,0.6078555,0.61085695,0.61085695
2301.png,0.250755,0.16109137,0.112231575,0.112231575,0.28444397,0.54810023,0.28444397,0.12489392,0.10433919,0.10433919,0.7088917,0.68333495,0.7088917,0.054995738,0.04386849,0.04386849
2302.png,0.8696989,0.8531475,0.78787524,0.8531475,0.79092234,0.7173769,0.79092234,0.9498369,0.46913308,0.9498369,0.86136544,0.7188889,0.86136544,0.8932221,0.83420986,0.8932221
2303.png,0.06410031,0.09009663,0.11249208,0.09009663,0.059001256,0.065919444,0.059001256,0.070485346,0.20908882,0.070485346,0.04273019,0.048590727,0.04273019,0.058188133,0.059537556,0.058188133
2304.png,0.05203845,0.057958942,0.05528026,0.05528026,0.049168568,0.050857548,0.049168568,0.04597174,0.04622786,0.04597174,0.046176724,0.045419153,0.045419153,0.064352535,0.064897016,0.064352535
2305.png,0.9336136,0.9481222,0.9214647,0.9481222,0.95524246,0.9547965,0.95524246,0.93791336,0.9422967,0.9422967,0.8801099,0.68503684,0.8801099,0.94229627,0.93439066,0.94229627
2306.png,0.80654156,0.9745676,0.9720132,0.9745676,0.96241903,0.9593785,0.96241903,0.2502325,0.5267343,0.2502325,0.8856042,0.8799707,0.8856042,0.9598846,0.9590533,0.9598846
2307.png,0.07698166,0.19349979,0.144975,0.144975,0.049485244,0.19076812,0.049485244,0.05151881,0.061928444,0.05151881,0.08387262,0.09937879,0.08387262,0.05505662,0.07800851,0.05505662
2308.png,0.9412651,0.90851384,0.88836485,0.90851384,0.95407414,0.95087105,0.95407414,0.9397732,0.9384614,0.9397732,0.9400806,0.94003844,0.9400806,0.96388364,0.9590146,0.96388364
2309.png,0.61304057,0.189779,0.3552834,0.189779,0.93629396,0.9414539,0.9414539,0.2099502,0.3233169,0.2099502,0.853818,0.66946065,0.853818,0.84864086,0.8702015,0.8702015
2310.png,0.7562469,0.9741504,0.9621027,0.9741504,0.8536985,0.7330509,0.8536985,0.46049464,0.32749858,0.32749858,0.7809002,0.8970889,0.8970889,0.72879833,0.68038344,0.72879833
2311.png,0.7888581,0.93658483,0.931643,0.93658483,0.5518582,0.5510144,0.5518582,0.94729835,0.94966066,0.94966066,0.9024751,0.9121633,0.9121633,0.5940238,0.58317447,0.5940238
2312.png,0.5107918,0.29768652,0.32115522,0.29768652,0.8382422,0.6653082,0.8382422,0.91305155,0.5756564,0.91305155,0.21493179,0.23537709,0.21493179,0.2900469,0.30323297,0.2900469
