image_name,label,label_test_0,label_tta_0,label_tmix_0,label_test_1,label_tta_1,label_tmix_1,label_test_2,label_tta_2,label_tmix_2,label_test_3,label_tta_3,label_tmix_3,label_test_4,label_tta_4,label_tmix_4
2192.png,0.36107826,0.08983097,0.092398174,0.08983097,0.5785056,0.39533064,0.39533064,0.08459679,0.08414723,0.08414723,0.8512616,0.8332833,0.8512616,0.4708247,0.384821,0.384821
2193.png,0.6253277,0.072225675,0.08153186,0.072225675,0.91237843,0.832862,0.91237843,0.9386332,0.9454553,0.9454553,0.24628688,0.35077423,0.24628688,0.95029205,0.92526346,0.95029205
2194.png,0.95680416,0.9617099,0.9573394,0.9617099,0.9592443,0.96010727,0.96010727,0.9538296,0.95554423,0.95554423,0.9608607,0.96272856,0.96272856,0.94237846,0.9439311,0.9439311
2195.png,0.8958985,0.6685593,0.7265681,0.7265681,0.9334777,0.9295003,0.9334777,0.9653977,0.9430577,0.9653977,0.89968294,0.8922292,0.89968294,0.9543661,0.9509081,0.9543661
2196.png,0.20665643,0.052733704,0.05062066,0.05062066,0.056578297,0.05671919,0.056578297,0.05245314,0.05247667,0.05245314,0.7703704,0.800221,0.800221,0.073409,0.07594194,0.073409
2197.png,0.7915368,0.9514422,0.92546016,0.9514422,0.4713726,0.3477259,0.3477259,0.8615167,0.81006306,0.8615167,0.8544183,0.8499889,0.8544183,0.9425809,0.8558116,0.9425809
2198.png,0.6690329,0.12698917,0.13276215,0.12698917,0.7089421,0.7053238,0.7089421,0.8387688,0.68354434,0.8387688,0.7916766,0.6956605,0.7916766,0.8560686,0.87878764,0.87878764
2199.png,0.93729687,0.9482585,0.94770926,0.9482585,0.9383944,0.9370291,0.9383944,0.9526669,0.95376205,0.95376205,0.8999006,0.89080036,0.8999006,0.9461687,0.94574684,0.9461687
2200.png,0.5141164,0.14917645,0.20521559,0.14917645,0.042230047,0.10351362,0.042230047,0.80310863,0.7167247,0.80310863,0.8878442,0.8026505,0.8878442,0.6882225,0.67994004,0.6882225
2201.png,0.49667913,0.8469491,0.76666915,0.8469491,0.22527504,0.31573093,0.22527504,0.45875606,0.5880009,0.5880009,0.20421527,0.3621742,0.20421527,0.6103268,0.61895525,0.61895525
2202.png,0.12735835,0.07684327,0.07195643,0.07195643,0.11090248,0.09133051,0.09133051,0.06918117,0.06860219,0.06860219,0.33134466,0.39012268,0.33134466,0.07355788,0.08627274,0.07355788
2203.png,0.05709185,0.058104917,0.05340985,0.05340985,0.04611726,0.047094822,0.04611726,0.051665213,0.05080822,0.05080822,0.07341928,0.072342984,0.072342984,0.06278095,0.06306612,0.06278095
2204.png,0.6872093,0.86993325,0.86988163,0.86993325,0.25730243,0.21327211,0.21327211,0.7346965,0.73665285,0.73665285,0.9344812,0.9085588,0.9344812,0.63500375,0.681707,0.681707
2205.png,0.059390794,0.0510722,0.050951082,0.050951082,0.056016613,0.054665543,0.054665543,0.06320399,0.062836096,0.062836096,0.06813987,0.06849706,0.06813987,0.06036137,0.06187712,0.06036137
2206.png,0.90338504,0.9378761,0.9515862,0.9515862,0.94595385,0.9451368,0.94595385,0.9457028,0.944369,0.9457028,0.72669303,0.69366205,0.72669303,0.9469895,0.9464876,0.9469895
2207.png,0.63051385,0.9143962,0.84346044,0.9143962,0.9361138,0.89607465,0.9361138,0.8080756,0.7250556,0.8080756,0.159715,0.1707323,0.159715,0.35802886,0.3342689,0.3342689
2208.png,0.95092803,0.9475349,0.92331433,0.9475349,0.9633827,0.9547787,0.9633827,0.9329855,0.9194578,0.9329855,0.9769309,0.9698804,0.9769309,0.933806,0.8620914,0.933806
2209.png,0.2830812,0.36350772,0.3697056,0.36350772,0.104643606,0.28847137,0.104643606,0.1165207,0.1275788,0.1165207,0.15227997,0.18108998,0.15227997,0.6754883,0.67845404,0.67845404
2210.png,0.93504715,0.9379209,0.93996185,0.93996185,0.9241486,0.92888665,0.92888665,0.9410392,0.9309784,0.9410392,0.9192708,0.89398813,0.9192708,0.94607687,0.9434844,0.94607687
2211.png,0.1574672,0.061160773,0.061715174,0.061160773,0.10456393,0.10748212,0.10456393,0.06262861,0.06981916,0.06262861,0.37308064,0.48170814,0.37308064,0.20664568,0.18590204,0.18590204
2212.png,0.41591978,0.4730857,0.5691273,0.5691273,0.71508485,0.62931997,0.71508485,0.23711449,0.17733695,0.17733695,0.27317473,0.24201082,0.24201082,0.37603903,0.5924018,0.37603903
2213.png,0.9077498,0.94411725,0.9459267,0.9459267,0.8755612,0.6278089,0.8755612,0.9585827,0.93516296,0.9585827,0.7905725,0.8099984,0.8099984,0.94868,0.887186,0.94868
2214.png,0.9337495,0.9309962,0.9208044,0.9309962,0.9391563,0.93198603,0.9391563,0.941596,0.93233055,0.941596,0.9065821,0.8665873,0.9065821,0.9504166,0.9284362,0.9504166
2215.png,0.27575982,0.15642877,0.41868305,0.15642877,0.20548847,0.34159023,0.20548847,0.07010746,0.28181306,0.07010746,0.5525766,0.6207643,0.6207643,0.32601008,0.3921629,0.32601008
2216.png,0.95973396,0.963944,0.9659692,0.9659692,0.9698065,0.95912665,0.9698065,0.9517398,0.9265643,0.9517398,0.944911,0.93873936,0.944911,0.9662435,0.9644302,0.9662435
2217.png,0.050574847,0.050341185,0.049005657,0.049005657,0.047148056,0.0453989,0.0453989,0.043195065,0.044797447,0.043195065,0.06637095,0.06288176,0.06288176,0.05327687,0.052392833,0.052392833
2218.png,0.89908284,0.9356411,0.93285424,0.9356411,0.9406045,0.93886566,0.9406045,0.9454941,0.94438547,0.9454941,0.9395074,0.9248815,0.9395074,0.7341673,0.73342997,0.7341673
2219.png,0.40778893,0.1633695,0.12024448,0.12024448,0.10808661,0.20792921,0.10808661,0.15310356,0.27943352,0.15310356,0.701553,0.5922455,0.701553,0.95595694,0.92850745,0.95595694
2220.png,0.5163808,0.2079458,0.47142118,0.2079458,0.045779865,0.05031346,0.045779865,0.77720827,0.7338447,0.77720827,0.5799008,0.8634211,0.8634211,0.5808283,0.6875491,0.6875491
2221.png,0.72625434,0.2658881,0.29647574,0.2658881,0.8897779,0.8934808,0.8934808,0.62493247,0.85874,0.85874,0.86687636,0.8883146,0.8883146,0.7248483,0.7075437,0.7248483
2222.png,0.058066703,0.062051784,0.063129045,0.062051784,0.04834805,0.048404254,0.04834805,0.058023565,0.058725573,0.058023565,0.06325148,0.05871682,0.05871682,0.06319328,0.06514331,0.06319328
2223.png,0.9242077,0.9591379,0.9612776,0.9612776,0.95365775,0.92135507,0.95365775,0.79681814,0.8492545,0.8492545,0.875885,0.889796,0.889796,0.9670528,0.96336955,0.9670528
2224.png,0.86636704,0.6537539,0.70986634,0.70986634,0.878935,0.9120952,0.9120952,0.96588814,0.9549764,0.96588814,0.7255005,0.7883903,0.7883903,0.9555956,0.95279485,0.9555956
2225.png,0.053939562,0.044724792,0.043999933,0.043999933,0.05192249,0.048271503,0.048271503,0.044870164,0.045412857,0.044870164,0.07471815,0.082885414,0.07471815,0.05783806,0.058904428,0.05783806
2226.png,0.16564868,0.1322406,0.23280498,0.1322406,0.07967055,0.16989028,0.07967055,0.29267216,0.358586,0.29267216,0.07102369,0.12018085,0.07102369,0.25263643,0.429724,0.25263643
2227.png,0.28983474,0.13379362,0.20218503,0.13379362,0.05619134,0.06282039,0.05619134,0.5392562,0.39083615,0.39083615,0.7918354,0.66426075,0.7918354,0.07651716,0.07704181,0.07651716
2228.png,0.15394953,0.085832015,0.07850207,0.07850207,0.19595376,0.3152666,0.19595376,0.06271132,0.069034524,0.06271132,0.33775675,0.2955443,0.2955443,0.1659871,0.13703626,0.13703626
2229.png,0.95331395,0.96655357,0.9637397,0.96655357,0.9497885,0.9501618,0.9501618,0.9538857,0.9543762,0.9543762,0.9400055,0.9329171,0.9400055,0.9554724,0.95522094,0.9554724
2230.png,0.7551163,0.8177576,0.8952033,0.8952033,0.9421764,0.9294113,0.9421764,0.20351133,0.29029384,0.20351133,0.8737954,0.8859551,0.8859551,0.82348937,0.8487354,0.8487354
2231.png,0.5929152,0.1614804,0.42249748,0.1614804,0.68545085,0.5776117,0.68545085,0.9069883,0.7565003,0.9069883,0.2905201,0.30065376,0.2905201,0.920136,0.83854634,0.920136
2232.png,0.931038,0.94610494,0.9464227,0.9464227,0.9081243,0.93435353,0.93435353,0.9463853,0.9450263,0.9463853,0.8805549,0.86704135,0.8805549,0.9474737,0.9469865,0.9474737
2233.png,0.44592038,0.897359,0.82913244,0.897359,0.21689883,0.2520468,0.21689883,0.9077744,0.9152247,0.9152247,0.148498,0.1315827,0.1315827,0.06853671,0.06869058,0.06853671
2234.png,0.22574404,0.0822569,0.06479285,0.06479285,0.080039114,0.1076753,0.080039114,0.095940255,0.07446548,0.07446548,0.85036755,0.70858854,0.85036755,0.059055228,0.062163725,0.059055228
2235.png,0.9454244,0.93947667,0.9414308,0.9414308,0.9620309,0.9618566,0.9620309,0.9326375,0.9330042,0.9330042,0.9347828,0.9363482,0.9363482,0.9543079,0.95396876,0.9543079
2236.png,0.90364325,0.7783456,0.8053811,0.8053811,0.92786247,0.920019,0.92786247,0.94663876,0.92532104,0.94663876,0.9189994,0.8950901,0.9189994,0.9178195,0.9193345,0.9193345
2237.png,0.91729325,0.96114606,0.95881945,0.96114606,0.9112668,0.9135533,0.9135533,0.94026035,0.92902255,0.94026035,0.8759961,0.8735597,0.8759961,0.89551026,0.89000493,0.89551026
2238.png,0.7364336,0.9230072,0.8917328,0.9230072,0.79981405,0.5093459,0.79981405,0.9135097,0.91148835,0.9135097,0.86871946,0.85730475,0.86871946,0.20520802,0.17711756,0.17711756
2239.png,0.8371507,0.9215482,0.88766533,0.9215482,0.7473431,0.87575686,0.87575686,0.5827654,0.6875452,0.6875452,0.7108073,0.7453656,0.7453656,0.95553726,0.9537164,0.95553726
2240.png,0.061074324,0.039328847,0.03914374,0.03914374,0.044247434,0.03886781,0.03886781,0.046895392,0.056539413,0.046895392,0.11678528,0.1843906,0.11678528,0.065823436,0.06367939,0.06367939
2241.png,0.073620975,0.05527293,0.056879167,0.05527293,0.049725905,0.10261506,0.049725905,0.05521708,0.107584134,0.05521708,0.1431165,0.16751984,0.1431165,0.064772464,0.073751524,0.064772464
2242.png,0.05350529,0.044365488,0.04381575,0.04381575,0.047849756,0.048796456,0.047849756,0.05408924,0.052729093,0.052729093,0.05499857,0.058999185,0.05499857,0.07029241,0.068133265,0.068133265
2243.png,0.8382658,0.9237049,0.9107873,0.9237049,0.90096825,0.8331971,0.90096825,0.9237026,0.90846866,0.9237026,0.7286604,0.61797655,0.7286604,0.71429276,0.5939147,0.71429276
2244.png,0.9036454,0.9003165,0.851277,0.9003165,0.8149572,0.7069403,0.8149572,0.9109793,0.87294114,0.9109793,0.93746954,0.8813082,0.93746954,0.9515508,0.9545048,0.9545048
2245.png,0.0793605,0.14028999,0.14589608,0.14028999,0.076719955,0.12712924,0.076719955,0.04873953,0.05335434,0.04873953,0.0828495,0.07602559,0.07602559,0.055027448,0.060486566,0.055027448
2246.png,0.5290324,0.48613036,0.66520905,0.66520905,0.8924895,0.86919314,0.8924895,0.59504104,0.548577,0.59504104,0.15714438,0.17891939,0.15714438,0.3352783,0.4554081,0.3352783
2247.png,0.9459842,0.96959484,0.9709854,0.9709854,0.94097555,0.94746226,0.94746226,0.9470917,0.9420051,0.9470917,0.9024985,0.89855504,0.9024985,0.95883775,0.96188295,0.96188295
2248.png,0.06912746,0.06572332,0.12775427,0.06572332,0.058326256,0.06906119,0.058326256,0.081084296,0.106959224,0.081084296,0.07247777,0.10486309,0.07247777,0.06802569,0.22304215,0.06802569
2249.png,0.47494006,0.16418625,0.29815358,0.16418625,0.92533654,0.9159111,0.92533654,0.06827715,0.1951545,0.06827715,0.8667407,0.88389665,0.88389665,0.33300373,0.6009734,0.33300373
2250.png,0.76107,0.9263071,0.92663276,0.92663276,0.8945065,0.85891485,0.8945065,0.27364397,0.3877745,0.27364397,0.78840965,0.79685473,0.79685473,0.8911772,0.913712,0.913712
2251.png,0.950744,0.9469887,0.92844844,0.9469887,0.9649607,0.9591132,0.9649607,0.92681235,0.9056782,0.92681235,0.94961023,0.8809321,0.94961023,0.9653478,0.96000814,0.9653478
2252.png,0.8018433,0.91670483,0.87177336,0.91670483,0.9429759,0.9048618,0.9429759,0.92514104,0.92298794,0.92514104,0.9464044,0.85463583,0.9464044,0.27799016,0.40862688,0.27799016
2253.png,0.9194299,0.9479717,0.9439792,0.9479717,0.9224376,0.93219775,0.93219775,0.93498117,0.9324479,0.93498117,0.82831746,0.69383115,0.82831746,0.95368147,0.9518343,0.95368147
2254.png,0.47313696,0.113653146,0.103396334,0.103396334,0.74161774,0.82111806,0.82111806,0.19444472,0.25811172,0.19444472,0.9464339,0.8724113,0.9464339,0.30029175,0.33371624,0.30029175
2255.png,0.8640035,0.7529983,0.8716616,0.8716616,0.94172525,0.94619423,0.94619423,0.9341143,0.9398131,0.9398131,0.9022869,0.9107699,0.9107699,0.48471704,0.6515784,0.6515784
2256.png,0.4992475,0.48845914,0.6483392,0.6483392,0.1485963,0.23745476,0.1485963,0.68773836,0.8268549,0.8268549,0.7507406,0.6934985,0.7507406,0.12170642,0.15444408,0.12170642
2257.png,0.696468,0.5851933,0.61300725,0.61300725,0.9014995,0.8145759,0.9014995,0.109053716,0.15778737,0.109053716,0.9098918,0.9072651,0.9098918,0.94888777,0.9290072,0.94888777
2258.png,0.92147523,0.88580877,0.8119836,0.88580877,0.934833,0.9357583,0.9357583,0.9013146,0.8956973,0.9013146,0.91951,0.9302154,0.9302154,0.95427895,0.9338581,0.95427895
2259.png,0.9408347,0.93259966,0.9302019,0.93259966,0.9458355,0.9509336,0.9509336,0.94121575,0.9398397,0.94121575,0.92598003,0.9278991,0.9278991,0.9515254,0.93910605,0.9515254
2260.png,0.9067599,0.878035,0.8830228,0.8830228,0.91719633,0.9407613,0.9407613,0.93272275,0.9347689,0.9347689,0.927771,0.9169817,0.927771,0.8474757,0.7867096,0.8474757
2261.png,0.88748485,0.90379447,0.8352063,0.90379447,0.8096232,0.8299397,0.8299397,0.8301338,0.86216515,0.86216515,0.9057553,0.88971704,0.9057553,0.93272686,0.93576956,0.93576956
2262.png,0.36492625,0.06010765,0.09713344,0.06010765,0.9576065,0.7332859,0.9576065,0.47277758,0.58903694,0.58903694,0.19551855,0.15074217,0.15074217,0.06888187,0.067137904,0.067137904
2263.png,0.53626263,0.46257338,0.33379766,0.33379766,0.29260722,0.18325338,0.18325338,0.4788001,0.48329636,0.4788001,0.8365358,0.8552929,0.8552929,0.8000369,0.83016884,0.83016884
2264.png,0.09687896,0.055459905,0.05567707,0.055459905,0.28484952,0.2425508,0.2425508,0.055911005,0.0666056,0.055911005,0.068879865,0.06602995,0.06602995,0.06444312,0.06559836,0.06444312
2265.png,0.16717437,0.071701854,0.10308512,0.071701854,0.045146752,0.04937856,0.045146752,0.30689648,0.1838153,0.1838153,0.4623492,0.48499897,0.4623492,0.07285866,0.15381557,0.07285866
2266.png,0.8817536,0.69391733,0.7051777,0.7051777,0.9400752,0.93473154,0.9400752,0.88858145,0.87869155,0.88858145,0.9491205,0.93019783,0.9491205,0.92231965,0.9258132,0.9258132
2267.png,0.56206095,0.1557522,0.14234692,0.14234692,0.18093058,0.15075031,0.15075031,0.91120726,0.893452,0.91120726,0.8970371,0.90337116,0.90337116,0.7026291,0.6135973,0.7026291
2268.png,0.065406725,0.090108566,0.0980651,0.090108566,0.06348028,0.070008725,0.06348028,0.05103714,0.054139864,0.05103714,0.058624424,0.07099215,0.058624424,0.06510765,0.06378321,0.06378321
2269.png,0.8592273,0.6637592,0.66289324,0.6637592,0.96564883,0.93799424,0.96564883,0.8496481,0.85027754,0.85027754,0.96394354,0.9657069,0.9657069,0.85074383,0.8449498,0.85074383
2270.png,0.9296117,0.94087064,0.93263054,0.94087064,0.9512508,0.9510227,0.9512508,0.85282797,0.79985666,0.85282797,0.94934374,0.9463736,0.94934374,0.9537654,0.9505801,0.9537654
2271.png,0.9287783,0.9581556,0.9548977,0.9581556,0.951532,0.95139754,0.951532,0.96883976,0.9718574,0.9718574,0.87898767,0.85039073,0.87898767,0.8833586,0.7806236,0.8833586
2272.png,0.2847758,0.70148957,0.34542918,0.70148957,0.050411116,0.11121213,0.050411116,0.06027205,0.14370993,0.06027205,0.057795353,0.09801632,0.057795353,0.5357318,0.5539109,0.5539109
2273.png,0.58811194,0.61124367,0.49915743,0.61124367,0.6788022,0.5739238,0.6788022,0.89761597,0.9019288,0.9019288,0.59175813,0.5879249,0.59175813,0.15682673,0.18534316,0.15682673
2274.png,0.5072863,0.7733807,0.78081125,0.78081125,0.20887947,0.17929393,0.17929393,0.6387571,0.6318849,0.6387571,0.047093794,0.04355726,0.04355726,0.8873965,0.89401203,0.89401203
2275.png,0.8347553,0.6455916,0.5471112,0.6455916,0.77071595,0.6771844,0.77071595,0.8837135,0.86906534,0.8837135,0.949986,0.94774085,0.949986,0.92376924,0.9159556,0.92376924
2276.png,0.9015627,0.65779454,0.7579296,0.7579296,0.93417674,0.9371311,0.9371311,0.9227863,0.89304537,0.9227863,0.92960256,0.8656914,0.92960256,0.96036404,0.9484366,0.96036404
2277.png,0.79270965,0.30568185,0.68060064,0.30568185,0.79740083,0.83817315,0.83817315,0.93511456,0.93637204,0.93637204,0.9387606,0.9035256,0.9387606,0.94456065,0.940658,0.94456065
2278.png,0.9387697,0.9354333,0.93793654,0.93793654,0.9417531,0.94246227,0.94246227,0.9401131,0.93902975,0.9401131,0.9134592,0.90740305,0.9134592,0.95907706,0.9598773,0.9598773
2279.png,0.10449121,0.06142144,0.08910125,0.06142144,0.06992984,0.38856217,0.06992984,0.043345705,0.04516032,0.043345705,0.064448535,0.0566405,0.0566405,0.29111853,0.47584614,0.29111853
2280.png,0.6369599,0.41698226,0.30479658,0.30479658,0.66677076,0.77242017,0.77242017,0.44866607,0.43366906,0.43366906,0.7083141,0.7594285,0.7594285,0.9144856,0.8329536,0.9144856
2281.png,0.7313952,0.4339708,0.4907576,0.4339708,0.8482993,0.8600596,0.8600596,0.60992336,0.4983991,0.60992336,0.82711875,0.76412797,0.82711875,0.9259035,0.91825545,0.9259035
2282.png,0.14590171,0.09433865,0.09395423,0.09395423,0.038100153,0.04805775,0.038100153,0.061562452,0.119579405,0.061562452,0.49057886,0.5002457,0.49057886,0.045312863,0.083779305,0.045312863
2283.png,0.1434361,0.09571051,0.089472644,0.089472644,0.048584536,0.048628643,0.048584536,0.1904778,0.26566744,0.1904778,0.29867437,0.4302296,0.29867437,0.089971155,0.104942486,0.089971155
2284.png,0.9243016,0.9389915,0.89634866,0.9389915,0.9148343,0.8971069,0.9148343,0.94036335,0.913932,0.94036335,0.8954998,0.8968414,0.8968414,0.9304777,0.9228197,0.9304777
2285.png,0.6926323,0.17622788,0.1608426,0.1608426,0.9323054,0.92407656,0.9323054,0.8125937,0.75300455,0.8125937,0.6683212,0.6861507,0.6861507,0.87126887,0.78272,0.87126887
2286.png,0.89772475,0.9378751,0.94274414,0.94274414,0.8181005,0.89831215,0.89831215,0.9522228,0.93944776,0.9522228,0.6452091,0.7492725,0.7492725,0.94607174,0.9421986,0.94607174
2287.png,0.048828147,0.044094663,0.04354325,0.04354325,0.04692267,0.045094684,0.045094684,0.055319358,0.05675473,0.055319358,0.043531675,0.0490795,0.043531675,0.057328876,0.056651775,0.056651775
2288.png,0.6401064,0.2407351,0.27667463,0.2407351,0.7638783,0.44329238,0.7638783,0.618347,0.5918592,0.618347,0.6462526,0.6525154,0.6525154,0.91918164,0.92505634,0.92505634
2289.png,0.8190225,0.5936982,0.529702,0.5936982,0.946198,0.9443186,0.946198,0.84579027,0.70389795,0.84579027,0.762226,0.7499029,0.762226,0.94719994,0.90822476,0.94719994
2290.png,0.13056494,0.11512323,0.14250456,0.11512323,0.04801013,0.06284398,0.04801013,0.056361254,0.2008747,0.056361254,0.17201492,0.25168183,0.17201492,0.33592474,0.26131517,0.26131517
2291.png,0.79221046,0.32448083,0.19810407,0.19810407,0.95403314,0.9528074,0.95403314,0.91012424,0.9199645,0.9199645,0.94129115,0.934063,0.94129115,0.94765973,0.9014839,0.94765973
2292.png,0.44196668,0.058968946,0.10316856,0.058968946,0.33128148,0.5203607,0.33128148,0.76721156,0.8663684,0.8663684,0.7701006,0.72283876,0.7701006,0.18311392,0.33184797,0.18311392
2293.png,0.3850975,0.6012457,0.41112643,0.6012457,0.49483797,0.42841467,0.42841467,0.63175404,0.459709,0.63175404,0.10337984,0.1633886,0.10337984,0.1708388,0.16069326,0.16069326
2294.png,0.07908648,0.03902799,0.049206696,0.03902799,0.04166909,0.037596207,0.037596207,0.05755652,0.13694473,0.05755652,0.15547955,0.19258726,0.15547955,0.10577213,0.14185809,0.10577213
2295.png,0.59099007,0.7494881,0.67392606,0.7494881,0.20500967,0.35605973,0.20500967,0.95673025,0.9337424,0.95673025,0.12897265,0.1962505,0.12897265,0.8280896,0.91474974,0.91474974
2296.png,0.8563962,0.9501749,0.9035994,0.9501749,0.95953304,0.9454169,0.95953304,0.52848494,0.5424619,0.5424619,0.9590435,0.9491796,0.9590435,0.8707675,0.82842594,0.8707675
2297.png,0.15336141,0.058243427,0.067496575,0.058243427,0.44620484,0.44327787,0.44327787,0.12739623,0.116181895,0.116181895,0.0881678,0.06618561,0.06618561,0.08792841,0.08291831,0.08291831
2298.png,0.4596683,0.2776944,0.48653463,0.2776944,0.5184733,0.6041486,0.6041486,0.11462518,0.1697933,0.11462518,0.8911558,0.9045365,0.9045365,0.3973368,0.52515006,0.3973368
2299.png,0.9153086,0.9437428,0.947838,0.947838,0.5373612,0.7965018,0.7965018,0.9478622,0.9436179,0.9478622,0.9352824,0.932513,0.9352824,0.94666535,0.9490581,0.9490581
2300.png,0.85143024,0.87449425,0.8355139,0.87449425,0.851438,0.8883971,0.8883971,0.87783253,0.84867805,0.87783253,0.8319871,0.8241283,0.8319871,0.5683338,0.7844403,0.7844403
2301.png,0.42126164,0.28262773,0.2639209,0.2639209,0.6492316,0.4229378,0.6492316,0.37225094,0.31602374,0.31602374,0.7399295,0.7680279,0.7680279,0.10910401,0.14151902,0.10910401
2302.png,0.92021906,0.92799836,0.9221916,0.92799836,0.9445894,0.9261721,0.9445894,0.9485127,0.8754454,0.9485127,0.8504075,0.5608663,0.8504075,0.9295871,0.8801829,0.9295871
2303.png,0.06392706,0.0692764,0.07253759,0.0692764,0.06074677,0.08872056,0.06074677,0.06388471,0.05980132,0.05980132,0.08038201,0.096806355,0.08038201,0.04942878,0.05609772,0.04942878
2304.png,0.05666889,0.048856985,0.049601212,0.048856985,0.05213209,0.051515486,0.051515486,0.048612267,0.049592104,0.048612267,0.0697682,0.07042378,0.0697682,0.065275446,0.064591534,0.064591534
2305.png,0.8794408,0.93632555,0.9355819,0.93632555,0.9015154,0.9023885,0.9023885,0.9475486,0.9498383,0.9498383,0.7281095,0.72502196,0.7281095,0.7846335,0.88054216,0.88054216
2306.png,0.8349824,0.9341248,0.931705,0.9341248,0.9176101,0.90459824,0.9176101,0.94168067,0.93530613,0.94168067,0.4235146,0.56751764,0.4235146,0.95798194,0.9576862,0.95798194
2307.png,0.08222267,0.11283081,0.09297822,0.09297822,0.10925486,0.13137798,0.10925486,0.06830412,0.06264823,0.06264823,0.107784435,0.08610486,0.08610486,0.060127158,0.063492864,0.060127158
2308.png,0.9395819,0.89061356,0.9083226,0.9083226,0.9532575,0.94884944,0.9532575,0.9430408,0.93729043,0.9430408,0.94120276,0.92892796,0.94120276,0.95208526,0.9489375,0.95208526
2309.png,0.8154968,0.9136412,0.8258632,0.9136412,0.8969592,0.79507387,0.8969592,0.89696044,0.87152505,0.89696044,0.63787496,0.6007251,0.63787496,0.73204833,0.71886325,0.73204833
2310.png,0.7742985,0.9638378,0.96288675,0.9638378,0.44550386,0.39205647,0.39205647,0.84269106,0.7496512,0.84269106,0.7246544,0.715022,0.7246544,0.9482523,0.92354405,0.9482523
2311.png,0.854739,0.4790652,0.5954397,0.5954397,0.9298813,0.9295174,0.9298813,0.9079259,0.9128509,0.9128509,0.90286976,0.8973015,0.90286976,0.93265337,0.93159914,0.93265337
2312.png,0.48772794,0.18216851,0.2038144,0.18216851,0.23521933,0.20616311,0.20616311,0.89715374,0.9187313,0.9187313,0.94683653,0.90631366,0.94683653,0.18474028,0.19514368,0.18474028
